2026-05-17 19:38:45,431 | INFO | TemporaryDirectory.cleanup() worked.
2026-05-17 19:38:45,431 | INFO | shutil.rmtree worked.
2026-05-17 19:38:45,431 | INFO | Cancelling tasks.
2026-05-17 19:38:45,431 | INFO | Exiting Kaleido/Choreo.
2026-05-17 19:38:45,491 | INFO | Saved: 19_trips_by_month
2026-05-17 19:38:45,611 | INFO | Chromium init'ed with kwargs {}
2026-05-17 19:38:45,612 | INFO | Found chromium path: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
2026-05-17 19:38:45,613 | INFO | Temp directory created: /var/folders/mt/45j0fyn903v6_rhj982n0qvh0000gn/T/tmpupup3a96.
2026-05-17 19:38:45,613 | INFO | Opening browser.
2026-05-17 19:38:45,614 | INFO | Temp directory created: /var/folders/mt/45j0fyn903v6_rhj982n0qvh0000gn/T/tmpmau5_j6w.
2026-05-17 19:38:45,614 | INFO | Temporary directory at: /var/folders/mt/45j0fyn903v6_rhj982n0qvh0000gn/T/tmpmau5_j6w
2026-05-17 19:38:47,514 | INFO | Conforming 1 to file:///var/folders/mt/45j0fyn903v6_rhj982n0qvh0000gn/T/tmpupup3a96/index.html
2026-05-17 19:38:49,092 | INFO | Getting tab from queue (has 1)
2026-05-17 19:38:49,092 | INFO | Got 0928
2026-05-17 19:38:49,267 | INFO | Reloading tab 0928 before return.
2026-05-17 19:38:49,494 | INFO | Putting tab 0928 back (queue size: 0).
2026-05-17 19:38:49,494 | INFO | Waiting for all cleanups to finish.
2026-05-17 19:38:49,494 | INFO | Exiting Kaleido.
2026-05-17 19:38:49,496 | INFO | TemporaryDirectory.cleanup() worked.
2026-05-17 19:38:49,496 | INFO | shutil.rmtree worked.
2026-05-17 19:38:49,496 | INFO | Closing browser.
2026-05-17 19:38:49,498 | INFO | TemporaryDirectory.cleanup() worked.
2026-05-17 19:38:49,499 | INFO | shutil.rmtree worked.
2026-05-17 19:38:49,499 | INFO | Closing browser.
2026-05-17 19:38:49,499 | INFO | Cancelling tasks.
2026-05-17 19:38:49,499 | INFO | Exiting Kaleido/Choreo.
2026-05-17 19:38:49,773 | INFO | TemporaryDirectory.cleanup() worked.
2026-05-17 19:38:49,773 | INFO | shutil.rmtree worked.
2026-05-17 19:38:49,774 | INFO | Cancelling tasks.
2026-05-17 19:38:49,774 | INFO | Exiting Kaleido/Choreo.
2026-05-17 19:38:49,821 | INFO | Saved: 20_fare_by_hour_heatmap
2026-05-17 19:38:49,821 | INFO | ============================================================
2026-05-17 19:38:49,821 | INFO | PHASE 2 COMPLETE — 4 plots saved to plots/
2026-05-17 19:38:49,821 | INFO | ============================================================
2026-05-17 19:38:50,025 | INFO | TemporaryDirectory.cleanup() worked.
2026-05-17 19:38:50,025 | INFO | shutil.rmtree worked.
2026-05-17 19:38:50,025 | INFO | TemporaryDirectory.cleanup() worked.
2026-05-17 19:38:50,025 | INFO | shutil.rmtree worked.
2026-05-17 19:38:50,026 | INFO | TemporaryDirectory.cleanup() worked.
2026-05-17 19:38:50,026 | INFO | shutil.rmtree worked.
